ID,Store ID,Location,Season,Product,Total Price,Base Price,Units Sold
419,8856,Jaipur,Winter,Water Bottle,380.8361,392.9798,59
420,8222,Kolkata,Autumn,Water Bottle,178.8943,185.6688,101
421,8856,Jaipur,Autumn,Sunscreen,318.0948,363.8517,47
422,8401,Kolkata,Summer,Heater,2865.5121,2966.9772,24
423,8095,Mumbai,Autumn,Umbrella,351.1976,377.3051,96
424,8094,Hyderabad,Monsoon,Sweater,478.3155,525.8484,46
425,8094,Kolkata,Monsoon,Heater,1046.2513,1210.7913,31
426,8512,Mumbai,Autumn,Sunscreen,343.1073,353.833,75
427,8856,Jaipur,Winter,Heater,1783.3055,1944.4192,184
428,8512,Delhi,Monsoon,Umbrella,237.062,240.7752,353
429,8121,Hyderabad,Summer,Rice,56.0851,62.003,100
430,8401,Kolkata,Autumn,Raincoat,574.498,587.1024,63
431,8512,Bangalore,Winter,Ice Cream,177.7325,194.7403,31
432,8023,Kolkata,Winter,Cold Drinks,57.2233,58.255,34
433,8218,Bangalore,Summer,Sweater,648.8177,659.6768,28
434,8094,Kolkata,Autumn,Jacket,982.5641,1055.2508,138
435,8512,Chennai,Summer,Cold Drinks,119.8049,130.3801,210
436,8121,Delhi,Winter,Umbrella,343.6203,369.9555,39
437,8512,Jaipur,Winter,Rice,64.8178,74.3924,79
438,8094,Pune,Winter,Water Bottle,253.0041,276.4088,78
439,8091,Kolkata,Autumn,Umbrella,151.6088,157.7789,51
440,8095,Bangalore,Autumn,Heater,835.2337,953.2105,81
441,8063,Chennai,Summer,Heater,826.9923,959.8759,12
442,8063,Delhi,Summer,Raincoat,296.0649,344.1511,37
443,8023,Kolkata,Winter,Sweater,754.2929,769.1524,218
444,8218,Bangalore,Autumn,Cold Drinks,109.4793,111.5845,115
445,8222,Bangalore,Monsoon,Cold Drinks,81.9576,89.1761,75
446,8023,Jaipur,Winter,Umbrella,245.684,253.1903,31
447,8063,Mumbai,Summer,Heater,2397.9552,2427.7891,22
448,8058,Jaipur,Summer,Umbrella,382.934,393.1941,43
449,8218,Chennai,Autumn,Ice Cream,130.1967,139.4151,75
450,8218,Chennai,Monsoon,Sweater,340.4541,356.2902,34
451,8121,Mumbai,Winter,Jacket,377.2585,409.9232,257
452,8745,Bangalore,Summer,Umbrella,198.2287,206.5879,45
453,8063,Bangalore,Autumn,Heater,2455.7804,2729.9759,97
454,8218,Jaipur,Monsoon,Ice Cream,121.9757,125.0106,49
455,8745,Chennai,Monsoon,Cold Drinks,97.7937,103.0684,78
456,8063,Kolkata,Monsoon,Rice,96.8296,104.2539,108
457,8063,Bangalore,Summer,Cold Drinks,127.9077,136.6877,242
458,8856,Jaipur,Autumn,Raincoat,361.1585,373.8384,56
459,8094,Delhi,Autumn,Raincoat,418.3453,442.8358,99
460,8218,Kolkata,Monsoon,Sweater,555.0885,638.2132,33
461,8058,Chennai,Summer,Umbrella,310.7331,313.0561,32
462,8401,Pune,Summer,Rice,69.3647,76.1375,89
463,8218,Delhi,Summer,Raincoat,190.1048,218.2595,41
464,8317,Mumbai,Summer,Rice,89.608,97.3512,105
465,8634,Chennai,Autumn,Rice,77.4204,90.9944,108
466,8091,Hyderabad,Autumn,Sweater,318.9051,354.0129,138
467,8023,Mumbai,Autumn,Water Bottle,172.136,173.9164,123
468,8121,Kolkata,Summer,Jacket,980.4715,1054.5653,31
469,8222,Mumbai,Monsoon,Umbrella,259.8689,262.6493,369
470,8091,Jaipur,Autumn,Umbrella,249.2525,252.7553,63
471,8634,Chennai,Summer,Rice,108.6898,109.4274,89
472,8023,Jaipur,Summer,Ice Cream,150.8542,154.8115,223
473,8856,Chennai,Winter,Cold Drinks,47.7327,52.5936,34
474,8095,Kolkata,Monsoon,Heater,2110.8259,2452.5917,29
475,8094,Pune,Summer,Ice Cream,100.3995,106.0281,229
476,8095,Bangalore,Monsoon,Water Bottle,209.5995,240.6892,93
477,8218,Pune,Autumn,Umbrella,287.3299,330.9933,56
478,8634,Hyderabad,Monsoon,Heater,2484.8476,2604.0278,35
479,8094,Bangalore,Summer,Ice Cream,113.3675,132.352,264
480,8745,Mumbai,Monsoon,Jacket,932.0515,983.3388,62
481,8095,Chennai,Monsoon,Ice Cream,124.1757,126.8055,53
482,8095,Jaipur,Monsoon,Umbrella,359.834,364.3906,217
483,8121,Bangalore,Autumn,Water Bottle,169.4703,198.4167,128
484,8091,Jaipur,Monsoon,Cold Drinks,53.3699,58.3546,56
485,8023,Jaipur,Summer,Rice,105.2316,116.7987,62
486,8512,Delhi,Autumn,Umbrella,202.4078,235.151,106
487,8401,Mumbai,Summer,Raincoat,500.9542,538.8558,32
488,8121,Chennai,Winter,Rice,58.033,66.3156,101
489,8023,Hyderabad,Autumn,Heater,1901.6815,1912.0013,72
490,8317,Bangalore,Winter,Raincoat,520.1423,570.2549,69
491,8095,Hyderabad,Monsoon,Sunscreen,212.4651,215.6979,42
492,8023,Delhi,Autumn,Sunscreen,265.4553,289.6026,76
493,8512,Mumbai,Summer,Sweater,314.0843,315.4688,32
494,8023,Kolkata,Summer,Rice,80.4666,91.9355,80
495,8401,Pune,Monsoon,Umbrella,200.521,225.5833,297
496,8317,Mumbai,Summer,Sunscreen,454.2864,486.567,224
497,8512,Pune,Autumn,Umbrella,182.4731,187.6304,58
498,8094,Kolkata,Summer,Umbrella,349.1733,370.0787,48
499,8023,Pune,Summer,Heater,817.0473,886.811,14
500,8058,Bangalore,Monsoon,Sunscreen,306.7088,339.6482,46
501,8512,Hyderabad,Summer,Raincoat,448.4383,516.2039,23
502,8121,Chennai,Summer,Water Bottle,333.3076,382.0935,176
503,8317,Jaipur,Autumn,Sweater,686.6305,731.7738,121
504,8058,Bangalore,Summer,Heater,1665.9793,1770.6922,21
505,8094,Delhi,Summer,Umbrella,343.1251,373.6131,64
506,8856,Pune,Monsoon,Sweater,648.0667,703.2947,41
507,8121,Chennai,Summer,Rice,88.0555,98.4119,70
508,8094,Pune,Winter,Umbrella,242.8339,262.0798,41
509,8634,Pune,Monsoon,Cold Drinks,88.1222,92.4528,77
510,8094,Hyderabad,Winter,Water Bottle,267.3531,282.4141,70
511,8095,Mumbai,Autumn,Umbrella,201.3826,202.6762,89
512,8094,Bangalore,Winter,Heater,2580.2498,2988.227,274
513,8222,Bangalore,Summer,Sweater,689.1577,717.0723,28
514,8634,Jaipur,Autumn,Sunscreen,416.4982,428.7707,36
515,8063,Bangalore,Winter,Heater,1608.3363,1678.0204,255
516,8063,Hyderabad,Monsoon,Raincoat,300.6471,322.4549,244
517,8512,Kolkata,Summer,Cold Drinks,35.1851,40.6698,217
518,8095,Jaipur,Summer,Ice Cream,154.8709,174.7319,213
519,8512,Delhi,Winter,Water Bottle,186.8354,208.9195,103
520,8095,Pune,Monsoon,Heater,1259.9871,1443.5332,28
521,8401,Hyderabad,Summer,Ice Cream,102.7361,116.2299,276
522,8745,Kolkata,Summer,Sunscreen,169.574,185.8512,184
523,8058,Pune,Summer,Ice Cream,110.5409,120.4934,229
524,8063,Jaipur,Winter,Sweater,574.5927,618.5454,186
525,8745,Chennai,Summer,Heater,1343.74,1437.9343,13
526,8634,Bangalore,Monsoon,Heater,1291.6255,1397.1006,39
527,8095,Delhi,Autumn,Cold Drinks,106.344,119.3894,116
528,8856,Mumbai,Monsoon,Rice,77.7047,90.6677,169
529,8058,Mumbai,Monsoon,Heater,2251.0794,2646.5447,33
530,8512,Mumbai,Autumn,Jacket,612.8712,688.1871,204
531,8095,Chennai,Autumn,Sweater,747.1548,753.5999,123
532,8091,Hyderabad,Autumn,Heater,2521.9485,2920.9725,97
533,8222,Delhi,Summer,Rice,113.1047,115.8103,110
534,8317,Pune,Monsoon,Sunscreen,365.9412,385.2184,27
535,8121,Chennai,Monsoon,Rice,99.7215,100.5665,113
536,8023,Chennai,Monsoon,Umbrella,266.6299,311.0373,268
537,8058,Jaipur,Monsoon,Jacket,676.6553,780.7742,43
538,8094,Chennai,Summer,Ice Cream,148.5609,162.8108,222
539,8063,Pune,Winter,Jacket,852.592,925.8828,199
540,8091,Chennai,Summer,Ice Cream,122.7333,137.2403,234
541,8121,Pune,Autumn,Cold Drinks,120.6191,121.0806,89
542,8023,Chennai,Autumn,Raincoat,275.0803,279.6861,86
543,8401,Bangalore,Summer,Jacket,1024.0322,1058.6475,43
544,8856,Kolkata,Winter,Sunscreen,453.1604,464.4275,46
545,8063,Hyderabad,Winter,Umbrella,248.8025,273.2161,28
546,8512,Hyderabad,Autumn,Heater,2350.7348,2394.6843,97
547,8512,Delhi,Winter,Rice,76.0434,78.7118,126
548,8091,Jaipur,Autumn,Water Bottle,331.7149,354.2815,80
549,8401,Pune,Winter,Jacket,441.5069,496.1658,210
550,8023,Mumbai,Summer,Ice Cream,110.8584,122.8737,295
551,8401,Kolkata,Autumn,Ice Cream,171.8883,180.6808,60
552,8121,Mumbai,Monsoon,Jacket,557.6391,632.9154,53
553,8121,Bangalore,Summer,Jacket,1081.4764,1149.9028,44
554,8856,Chennai,Monsoon,Water Bottle,265.9157,266.3068,96
555,8023,Jaipur,Autumn,Sweater,569.0454,572.2412,114
556,8058,Mumbai,Summer,Water Bottle,124.2798,142.6666,244
557,8218,Delhi,Monsoon,Umbrella,181.4501,186.7407,349
558,8063,Pune,Monsoon,Rice,79.7125,80.7115,135
559,8058,Chennai,Summer,Jacket,907.7456,951.9998,44
560,8023,Chennai,Autumn,Jacket,659.6877,758.1387,164
561,8401,Delhi,Monsoon,Water Bottle,256.2587,297.4785,101
562,8745,Hyderabad,Winter,Cold Drinks,87.8402,100.1546,36
563,8745,Hyderabad,Summer,Heater,1080.6244,1260.208,11
564,8091,Jaipur,Monsoon,Cold Drinks,118.6896,133.9163,58
565,8218,Jaipur,Autumn,Umbrella,250.1236,274.559,68
566,8317,Hyderabad,Summer,Sunscreen,258.0451,274.7984,226
567,8058,Delhi,Winter,Raincoat,267.4552,276.0431,55
568,8091,Bangalore,Monsoon,Sunscreen,478.7808,481.1587,38
569,8634,Delhi,Autumn,Sweater,400.8311,423.6702,186
570,8091,Bangalore,Autumn,Heater,2426.0137,2479.874,85
571,8218,Kolkata,Winter,Sweater,473.2171,478.5147,200
572,8121,Delhi,Autumn,Heater,2557.2768,2665.6926,116
573,8058,Kolkata,Monsoon,Jacket,710.798,722.2115,47
574,8317,Chennai,Summer,Raincoat,354.7998,359.1347,23
575,8091,Jaipur,Summer,Ice Cream,90.4105,99.4759,206
576,8094,Bangalore,Summer,Ice Cream,119.5779,132.3396,260
577,8634,Chennai,Summer,Sweater,535.4715,586.9206,21
578,8095,Mumbai,Winter,Water Bottle,323.4697,373.8365,82
579,8401,Bangalore,Summer,Jacket,579.136,582.9555,31
580,8121,Kolkata,Summer,Sweater,540.8829,590.8111,38
581,8023,Bangalore,Autumn,Water Bottle,303.9095,348.6911,103
582,8856,Pune,Monsoon,Water Bottle,333.7795,365.6186,80
583,8222,Delhi,Autumn,Cold Drinks,58.6807,62.5148,105
584,8094,Jaipur,Monsoon,Jacket,618.3841,691.4834,33
585,8023,Mumbai,Monsoon,Heater,2244.7312,2618.8429,32
586,8095,Kolkata,Autumn,Heater,1955.138,2240.2315,84
587,8091,Pune,Summer,Heater,1423.1824,1438.0642,26
588,8745,Kolkata,Winter,Jacket,365.0024,400.0093,165
589,8023,Mumbai,Winter,Heater,1162.0579,1297.4757,306
590,8094,Jaipur,Monsoon,Raincoat,489.2924,491.7379,213
591,8094,Pune,Autumn,Jacket,985.3153,1078.7403,163
592,8745,Kolkata,Summer,Umbrella,176.9655,195.4035,44
593,8058,Chennai,Monsoon,Heater,2307.4357,2477.4623,28
594,8091,Jaipur,Monsoon,Ice Cream,121.5769,127.1195,36
595,8856,Hyderabad,Summer,Rice,100.3087,117.1333,96
596,8091,Chennai,Autumn,Sweater,535.6759,616.0797,142
597,8058,Mumbai,Summer,Jacket,535.4471,537.6714,36
598,8121,Pune,Autumn,Ice Cream,112.5251,113.8746,79
599,8317,Pune,Summer,Jacket,601.3364,619.2573,36
600,8634,Hyderabad,Winter,Sweater,772.2782,789.2627,219
601,8856,Kolkata,Monsoon,Rice,72.6084,78.719,103
602,8063,Delhi,Summer,Umbrella,300.1583,345.5428,58
603,8317,Mumbai,Winter,Cold Drinks,78.028,88.1427,67
604,8058,Mumbai,Summer,Rice,84.5345,92.4441,89
605,8401,Jaipur,Winter,Heater,1158.5321,1194.3623,210
606,8094,Chennai,Autumn,Water Bottle,322.4051,338.8128,95
607,8222,Delhi,Autumn,Raincoat,454.7753,469.0812,82
608,8745,Jaipur,Monsoon,Umbrella,361.6858,362.6701,243
609,8095,Chennai,Autumn,Heater,852.1847,914.0388,93
610,8023,Bangalore,Summer,Rice,106.1826,116.0997,104
611,8745,Kolkata,Winter,Heater,2253.8307,2524.2717,247
612,8218,Bangalore,Winter,Sunscreen,113.4875,128.8444,43
613,8063,Mumbai,Summer,Sweater,600.6737,635.7396,46
614,8222,Bangalore,Autumn,Raincoat,439.8043,440.4411,93
615,8095,Pune,Winter,Jacket,1018.6422,1184.295,206
616,8317,Mumbai,Winter,Raincoat,417.791,419.1139,67
617,8023,Delhi,Winter,Sweater,461.2397,511.3643,257
618,8222,Bangalore,Monsoon,Water Bottle,235.8092,245.3728,85
619,8512,Jaipur,Winter,Raincoat,552.4905,587.4149,41
620,8401,Kolkata,Monsoon,Raincoat,207.9094,227.3336,219
621,8512,Bangalore,Autumn,Umbrella,277.8267,312.1262,61
622,8058,Bangalore,Winter,Water Bottle,213.19,224.2197,66
623,8218,Bangalore,Autumn,Cold Drinks,134.1897,135.2705,114
624,8218,Delhi,Summer,Raincoat,489.8563,575.6228,36
625,8058,Chennai,Winter,Jacket,415.7835,440.3912,171
626,8222,Mumbai,Summer,Sweater,679.812,769.8258,39
627,8634,Hyderabad,Winter,Raincoat,511.2122,590.8028,65
628,8401,Hyderabad,Winter,Umbrella,321.3477,372.5143,37
629,8512,Pune,Monsoon,Sweater,495.7467,517.2017,52
630,8121,Chennai,Summer,Jacket,894.518,936.5404,38
631,8121,Pune,Summer,Sunscreen,433.3131,450.988,211
632,8218,Hyderabad,Summer,Cold Drinks,43.0733,46.8779,209
633,8745,Delhi,Summer,Cold Drinks,72.8442,80.942,265
634,8058,Pune,Monsoon,Sweater,713.9658,766.3553,47
635,8094,Delhi,Winter,Rice,75.0622,75.2014,117
636,8094,Hyderabad,Winter,Rice,108.0624,115.246,119
637,8222,Mumbai,Autumn,Rice,108.0313,113.7208,158
638,8401,Kolkata,Winter,Water Bottle,152.4367,159.4828,75
639,8121,Chennai,Winter,Sunscreen,377.5743,413.5949,42
640,8317,Mumbai,Summer,Sweater,542.2372,595.1163,42
641,8058,Jaipur,Autumn,Rice,96.492,105.8664,96
642,8218,Mumbai,Winter,Raincoat,226.9988,244.7522,78
643,8317,Chennai,Summer,Cold Drinks,133.1667,136.986,208
644,8094,Bangalore,Autumn,Sunscreen,102.0182,103.1858,75
645,8317,Pune,Summer,Sunscreen,342.0243,397.0123,201
646,8218,Kolkata,Monsoon,Ice Cream,173.0151,192.4504,49
647,8091,Delhi,Winter,Ice Cream,69.2066,77.0854,43
648,8218,Hyderabad,Monsoon,Umbrella,220.1994,237.2225,257
649,8317,Pune,Summer,Ice Cream,103.8924,113.895,243
650,8218,Kolkata,Monsoon,Sunscreen,253.4076,264.4374,28
651,8856,Jaipur,Monsoon,Rice,102.291,104.4376,93
652,8058,Chennai,Winter,Raincoat,375.6363,416.5478,52
653,8317,Bangalore,Winter,Water Bottle,167.4173,193.3668,63
654,8095,Mumbai,Winter,Ice Cream,44.7395,49.2371,30
655,8058,Pune,Winter,Heater,2012.5648,2155.8611,270
656,8091,Hyderabad,Summer,Umbrella,291.5366,319.7446,44
657,8091,Kolkata,Winter,Cold Drinks,83.6585,85.3154,31
658,8634,Jaipur,Monsoon,Rice,88.842,89.7422,95
659,8121,Delhi,Summer,Ice Cream,56.2294,58.2857,272
660,8222,Delhi,Summer,Ice Cream,91.3121,107.0835,291
661,8401,Mumbai,Monsoon,Umbrella,273.9967,290.1696,351
662,8317,Chennai,Autumn,Jacket,940.3232,985.0532,126
663,8634,Mumbai,Winter,Jacket,709.303,788.0757,232
664,8745,Kolkata,Monsoon,Umbrella,357.3358,363.7435,222
665,8401,Kolkata,Winter,Jacket,1027.4652,1042.8301,161
666,8121,Hyderabad,Winter,Jacket,971.7806,994.4652,203
667,8095,Kolkata,Summer,Raincoat,373.2311,373.3889,30
668,8317,Kolkata,Monsoon,Umbrella,160.6979,167.5009,259
669,8401,Pune,Winter,Sweater,509.9888,532.1193,231
670,8401,Jaipur,Monsoon,Cold Drinks,104.0555,112.7853,78
671,8856,Chennai,Winter,Heater,1725.5479,2006.5222,217
672,8218,Delhi,Winter,Sunscreen,278.3668,308.4293,66
673,8091,Bangalore,Summer,Umbrella,293.3219,305.1184,43
674,8512,Mumbai,Monsoon,Raincoat,493.1084,499.9911,310
675,8856,Bangalore,Summer,Water Bottle,341.4908,364.5209,205
676,8745,Delhi,Autumn,Water Bottle,203.6231,212.7908,128
677,8121,Jaipur,Monsoon,Jacket,523.3434,593.2005,41
678,8317,Chennai,Monsoon,Rice,82.7242,95.0801,123
679,8317,Pune,Winter,Rice,72.7951,76.3168,103
680,8094,Hyderabad,Monsoon,Rice,89.3284,91.7235,138
681,8317,Hyderabad,Summer,Sweater,611.8434,711.8837,39
682,8856,Chennai,Autumn,Ice Cream,191.0156,197.3289,56
683,8063,Chennai,Summer,Heater,772.0662,868.528,15
684,8634,Kolkata,Autumn,Umbrella,336.3213,356.0817,63
685,8095,Jaipur,Winter,Jacket,1099.5671,1118.3353,179
686,8856,Kolkata,Monsoon,Heater,1958.9381,2266.8982,27
687,8401,Mumbai,Winter,Raincoat,237.9277,237.9672,70
688,8634,Pune,Monsoon,Water Bottle,75.2732,81.8299,92
689,8634,Kolkata,Summer,Umbrella,140.6782,155.6065,48
690,8058,Bangalore,Winter,Sunscreen,164.3021,192.8073,51
691,8121,Delhi,Summer,Sweater,311.6637,319.469,40
692,8317,Bangalore,Monsoon,Sunscreen,418.1534,445.7733,39
693,8063,Kolkata,Summer,Umbrella,249.1368,260.5735,40
694,8218,Chennai,Autumn,Umbrella,332.9141,367.1027,53
695,8222,Chennai,Summer,Sunscreen,496.8412,498.2524,171
696,8058,Mumbai,Winter,Sweater,712.6809,769.9659,295
697,8401,Kolkata,Winter,Ice Cream,154.3969,178.1826,30
698,8023,Chennai,Summer,Ice Cream,143.7024,150.5414,252
699,8058,Delhi,Winter,Umbrella,327.3586,336.9486,33
700,8856,Jaipur,Autumn,Raincoat,363.0281,382.0688,74
701,8745,Hyderabad,Winter,Sweater,548.6999,642.6977,223
702,8512,Jaipur,Winter,Sweater,726.1325,780.4601,184
703,8745,Kolkata,Summer,Cold Drinks,91.8181,102.9868,215
704,8058,Delhi,Monsoon,Heater,947.3753,1008.7986,31
705,8121,Kolkata,Autumn,Water Bottle,100.7472,107.0609,99
706,8222,Jaipur,Winter,Ice Cream,119.8226,120.2521,24
707,8401,Kolkata,Monsoon,Heater,2385.7506,2746.0832,22
708,8063,Kolkata,Winter,Rice,96.9691,97.3578,87
709,8856,Pune,Summer,Sweater,433.6309,473.7535,34
710,8091,Mumbai,Autumn,Water Bottle,327.9794,380.1489,125
711,8095,Delhi,Monsoon,Water Bottle,141.1814,153.397,101
712,8121,Delhi,Autumn,Sweater,482.6135,519.2284,183
713,8745,Mumbai,Autumn,Heater,1576.1142,1767.4291,93
714,8401,Hyderabad,Autumn,Heater,1094.802,1283.3549,79
715,8222,Chennai,Summer,Sweater,547.4256,636.9971,25
716,8317,Hyderabad,Autumn,Cold Drinks,76.1138,77.691,106
717,8222,Hyderabad,Winter,Ice Cream,144.2794,153.0681,37
718,8023,Jaipur,Winter,Water Bottle,210.7233,241.7628,46
719,8512,Jaipur,Autumn,Ice Cream,48.854,53.1636,53
720,8218,Pune,Winter,Sunscreen,245.7171,267.4429,46
721,8218,Jaipur,Winter,Umbrella,377.8989,397.9432,30
722,8856,Pune,Monsoon,Ice Cream,174.1413,174.4173,52
723,8121,Chennai,Winter,Sunscreen,284.2953,295.757,43
724,8512,Hyderabad,Monsoon,Ice Cream,56.9578,58.7219,63
725,8222,Pune,Autumn,Jacket,799.3156,811.0806,149
726,8091,Kolkata,Winter,Umbrella,309.6518,334.06,38
727,8856,Hyderabad,Autumn,Ice Cream,181.8394,189.1716,63
728,8856,Hyderabad,Autumn,Sunscreen,186.6758,211.4572,59
729,8058,Delhi,Autumn,Raincoat,413.4991,441.5404,103
730,8121,Hyderabad,Summer,Raincoat,339.2057,349.8193,25
731,8401,Chennai,Summer,Sunscreen,161.7024,170.0493,199
732,8745,Kolkata,Winter,Sweater,377.8848,424.8345,192
733,8634,Pune,Winter,Cold Drinks,41.5953,45.8866,50
734,8058,Chennai,Summer,Rice,70.0526,81.0732,89
735,8121,Delhi,Monsoon,Ice Cream,76.3357,86.6337,72
736,8401,Kolkata,Monsoon,Sunscreen,276.2298,286.5198,31
737,8095,Hyderabad,Winter,Rice,101.2508,102.245,111
738,8634,Hyderabad,Winter,Cold Drinks,50.2298,58.7779,51
739,8222,Mumbai,Autumn,Umbrella,299.7088,303.7823,82
740,8512,Pune,Summer,Ice Cream,125.0366,140.2116,228
741,8058,Pune,Summer,Umbrella,298.6084,338.4335,48
742,8512,Mumbai,Summer,Jacket,791.0364,886.6556,50
743,8091,Bangalore,Autumn,Water Bottle,197.7885,205.4699,108
744,8856,Mumbai,Summer,Water Bottle,277.4366,296.7658,240
745,8121,Hyderabad,Winter,Cold Drinks,72.1671,74.9855,55
746,8058,Jaipur,Summer,Rice,66.7895,74.0655,68
747,8023,Bangalore,Winter,Heater,2538.7147,2853.0512,259
748,8058,Bangalore,Autumn,Raincoat,300.1025,318.2618,70
749,8094,Chennai,Autumn,Raincoat,277.4748,310.9859,84
750,8634,Chennai,Winter,Rice,96.5807,102.3748,97
751,8094,Delhi,Autumn,Umbrella,166.446,185.5638,103
752,8091,Delhi,Winter,Heater,1985.6824,1990.2064,301
753,8095,Chennai,Winter,Jacket,566.2516,591.9915,199
754,8121,Pune,Winter,Jacket,993.117,1130.5861,201
755,8745,Hyderabad,Winter,Jacket,963.9871,1000.9417,194
756,8094,Bangalore,Autumn,Sunscreen,144.6391,145.9188,67
757,8856,Bangalore,Autumn,Jacket,848.6086,930.8189,183
758,8222,Pune,Winter,Sweater,606.9636,678.7322,198
759,8058,Mumbai,Winter,Umbrella,215.3879,235.5269,35
760,8063,Hyderabad,Summer,Rice,63.8203,67.0154,97
761,8317,Hyderabad,Autumn,Jacket,461.0908,531.5244,142
762,8058,Mumbai,Monsoon,Ice Cream,143.8932,145.3858,58
763,8058,Jaipur,Monsoon,Umbrella,236.0571,252.7143,243
764,8091,Jaipur,Monsoon,Sunscreen,120.1538,139.4949,26
765,8121,Bangalore,Summer,Raincoat,245.8798,285.8784,25
766,8091,Jaipur,Autumn,Umbrella,292.6027,314.6794,54
767,8222,Delhi,Summer,Heater,1438.552,1451.9867,20
768,8512,Delhi,Winter,Jacket,411.5147,425.4228,260
769,8222,Pune,Autumn,Jacket,876.0704,953.609,174
770,8023,Pune,Summer,Rice,65.0857,68.2731,75
771,8023,Pune,Summer,Raincoat,352.8716,390.9402,29
772,8745,Pune,Summer,Rice,81.6098,93.4386,71
773,8091,Jaipur,Winter,Raincoat,374.0143,426.2753,42
774,8634,Pune,Winter,Rice,67.4087,76.5454,117
775,8058,Kolkata,Winter,Water Bottle,277.8397,298.8373,75
776,8856,Kolkata,Winter,Sweater,402.8447,424.8861,197
777,8063,Mumbai,Summer,Ice Cream,92.6672,106.8267,305
778,8856,Bangalore,Monsoon,Umbrella,152.8222,169.2008,306
779,8094,Jaipur,Winter,Heater,1376.5517,1503.2345,185
780,8401,Delhi,Summer,Umbrella,217.7109,238.7244,58
781,8023,Jaipur,Monsoon,Sweater,493.9679,578.164,40
782,8745,Chennai,Summer,Water Bottle,131.4029,133.8252,189
783,8094,Hyderabad,Autumn,Heater,2606.7639,2931.0841,75
784,8634,Delhi,Autumn,Ice Cream,187.1131,189.4887,79
785,8634,Mumbai,Autumn,Umbrella,155.0793,172.8435,93
786,8023,Kolkata,Summer,Ice Cream,152.9047,157.0394,244
787,8222,Kolkata,Winter,Raincoat,511.2139,577.2699,51
788,8063,Kolkata,Monsoon,Raincoat,293.4463,300.4677,239
789,8317,Jaipur,Summer,Sunscreen,406.4078,460.6332,145
790,8317,Bangalore,Monsoon,Rice,91.4843,101.8017,139
791,8218,Bangalore,Summer,Raincoat,483.8498,528.1707,24
792,8063,Hyderabad,Autumn,Ice Cream,82.4289,82.5486,59
793,8218,Chennai,Autumn,Ice Cream,103.8528,113.5441,60
794,8218,Pune,Winter,Umbrella,339.4265,371.7798,30
795,8222,Hyderabad,Summer,Cold Drinks,53.6708,58.803,234
796,8317,Hyderabad,Winter,Jacket,858.1223,952.3246,211
797,8745,Bangalore,Autumn,Cold Drinks,42.8893,48.4488,108
798,8023,Hyderabad,Summer,Ice Cream,54.5639,61.6735,231
799,8512,Mumbai,Winter,Cold Drinks,39.0025,45.5685,64
800,8094,Delhi,Monsoon,Sunscreen,389.3285,392.4629,44
801,8512,Bangalore,Monsoon,Water Bottle,244.035,268.2727,91
802,8058,Delhi,Winter,Heater,2527.7187,2789.3352,330
803,8856,Jaipur,Autumn,Rice,65.8027,73.3069,83
804,8023,Jaipur,Summer,Water Bottle,101.3989,110.5155,160
805,8856,Chennai,Summer,Ice Cream,71.0408,73.7802,256
806,8063,Chennai,Summer,Sunscreen,360.7703,391.0117,186
807,8634,Delhi,Summer,Sunscreen,352.7826,404.0644,241
808,8218,Hyderabad,Monsoon,Sweater,437.7693,503.8579,54
809,8023,Hyderabad,Autumn,Umbrella,285.0567,324.2909,90
810,8058,Kolkata,Autumn,Raincoat,300.3558,334.9244,63
811,8222,Bangalore,Monsoon,Raincoat,281.656,296.2126,262
812,8218,Jaipur,Autumn,Cold Drinks,73.0806,83.6691,89
813,8401,Kolkata,Winter,Water Bottle,91.0405,91.1806,62
814,8317,Mumbai,Winter,Ice Cream,51.4403,58.7648,47
815,8094,Mumbai,Summer,Umbrella,382.5029,396.2936,68
816,8317,Delhi,Winter,Heater,1995.5564,2041.31,330
817,8222,Kolkata,Monsoon,Heater,2437.3698,2611.2011,23
818,8222,Delhi,Monsoon,Cold Drinks,62.5064,67.8943,94
819,8512,Jaipur,Summer,Sunscreen,360.6383,406.1453,164
820,8063,Chennai,Monsoon,Water Bottle,148.698,172.106,84
821,8634,Bangalore,Autumn,Umbrella,299.698,319.1209,61
822,8091,Jaipur,Winter,Raincoat,331.2621,371.6249,44
823,8512,Delhi,Autumn,Rice,93.8201,97.5198,133
824,8856,Kolkata,Winter,Raincoat,237.6585,248.803,48
825,8095,Jaipur,Winter,Jacket,1028.5453,1143.0876,153
826,8317,Mumbai,Winter,Jacket,518.3777,606.8733,225
827,8091,Bangalore,Autumn,Sweater,346.4183,387.3236,156
828,8218,Hyderabad,Winter,Sunscreen,309.1173,330.7525,44
829,8745,Hyderabad,Summer,Cold Drinks,52.4044,54.0234,219
830,8058,Jaipur,Winter,Sweater,763.1226,795.7268,175
831,8634,Chennai,Autumn,Jacket,630.5583,646.3091,145
832,8095,Hyderabad,Monsoon,Ice Cream,35.7902,40.1779,50
833,8063,Kolkata,Autumn,Umbrella,254.3375,298.3653,55
834,8512,Jaipur,Summer,Ice Cream,116.3292,129.0525,207
835,8856,Chennai,Summer,Jacket,710.7771,768.5359,30
836,8634,Bangalore,Autumn,Ice Cream,151.4573,156.6303,76
